alpha,coexpr_threshold,n_iters,ppi_weight,coexpr_weight,overall_pcc,mi_pcc,mu_pcc,mu_pcc_delta
0.5,0.3,10,0.7,0.30000000000000004,0.29721736907958984,0.549640953540802,0.07632409781217575,-0.027351997792720795
0.5,0.3,20,0.7,0.30000000000000004,0.29721739888191223,0.549640953540802,0.07632405310869217,-0.027352042496204376
0.5,0.3,5,0.5,0.5,0.2964707911014557,0.549640953540802,0.07443760335445404,-0.029238492250442505
0.5,0.3,10,0.5,0.5,0.2964165508747101,0.549640953540802,0.07428506761789322,-0.029391027987003326
0.5,0.3,20,0.5,0.5,0.29641637206077576,0.549640953540802,0.07428454607725143,-0.02939154952764511
0.5,0.3,5,0.3,0.7,0.2950006127357483,0.549640953540802,0.07343637943267822,-0.030239716172218323
0.5,0.3,10,0.3,0.7,0.29490938782691956,0.549640953540802,0.07320351153612137,-0.030472584068775177
0.5,0.3,20,0.3,0.7,0.29490897059440613,0.549640953540802,0.07320234924554825,-0.030473746359348297
0.5,0.5,5,0.7,0.30000000000000004,0.29457321763038635,0.549640953540802,0.07588819414377213,-0.02778790146112442
0.5,0.5,10,0.7,0.30000000000000004,0.29458940029144287,0.549640953540802,0.07586903125047684,-0.027807064354419708
0.5,0.5,20,0.7,0.30000000000000004,0.2945897877216339,0.549640953540802,0.07586947083473206,-0.02780662477016449
0.5,0.5,5,0.5,0.5,0.2921033799648285,0.549640953540802,0.07175696641206741,-0.03191912919282913
0.5,0.5,10,0.5,0.5,0.29202401638031006,0.549640953540802,0.07154723256826401,-0.03212886303663254
0.5,0.5,20,0.5,0.5,0.2920239567756653,0.549640953540802,0.07154671847820282,-0.032129377126693726
0.5,0.5,5,0.3,0.7,0.2897907793521881,0.549640953540802,0.06816153973340988,-0.035514555871486664
0.5,0.5,10,0.3,0.7,0.2895583510398865,0.549640953540802,0.06768296658992767,-0.03599312901496887
0.5,0.5,20,0.3,0.7,0.28955644369125366,0.549640953540802,0.06767893582582474,-0.03599715977907181
0.5,0.7,5,0.7,0.30000000000000004,0.2974853813648224,0.549640953540802,0.08165956288576126,-0.022016532719135284
0.5,0.7,10,0.7,0.30000000000000004,0.29752856492996216,0.549640953540802,0.08171559125185013,-0.021960504353046417
0.5,0.7,20,0.7,0.30000000000000004,0.29752904176712036,0.549640953540802,0.08171628415584564,-0.021959811449050903
0.5,0.7,5,0.5,0.5,0.29731616377830505,0.549640953540802,0.0814112052321434,-0.022264890372753143
0.5,0.7,10,0.5,0.5,0.29735803604125977,0.549640953540802,0.08146162331104279,-0.02221447229385376
0.5,0.7,20,0.5,0.5,0.2973584830760956,0.549640953540802,0.08146223425865173,-0.022213861346244812
0.5,0.7,5,0.3,0.7,0.29697224497795105,0.549640953540802,0.0809149369597435,-0.022761158645153046
0.5,0.7,10,0.3,0.7,0.2970082759857178,0.549640953540802,0.08094736933708191,-0.022728726267814636
0.5,0.7,20,0.3,0.7,0.29700878262519836,0.549640953540802,0.08094791322946548,-0.02272818237543106
0.7,0.3,5,0.7,0.30000000000000004,0.26822566986083984,0.549640953540802,0.04059121385216713,-0.06308488175272942
0.7,0.3,10,0.7,0.30000000000000004,0.26776397228240967,0.549640953540802,0.03953031450510025,-0.0641457810997963
0.7,0.3,20,0.7,0.30000000000000004,0.2677591145038605,0.549640953540802,0.039516668766736984,-0.06415942683815956
0.7,0.3,5,0.5,0.5,0.26539069414138794,0.549640953540802,0.03508118540048599,-0.06859491020441055
0.7,0.3,10,0.5,0.5,0.2641417384147644,0.549640953540802,0.03286120295524597,-0.07081489264965057
0.7,0.3,20,0.5,0.5,0.26411721110343933,0.549640953540802,0.03281782194972038,-0.07085827365517616
0.7,0.3,5,0.3,0.7,0.26435476541519165,0.549640953540802,0.03336897864937782,-0.07030711695551872
0.7,0.3,10,0.3,0.7,0.262651264667511,0.549640953540802,0.030360685661435127,-0.07331540994346142
0.7,0.3,20,0.3,0.7,0.2625996172428131,0.549640953540802,0.03027171827852726,-0.07340437732636929
0.7,0.5,5,0.7,0.30000000000000004,0.26188352704048157,0.549640953540802,0.041235245764255524,-0.06244084984064102
0.7,0.5,10,0.7,0.30000000000000004,0.26184749603271484,0.549640953540802,0.04069020226597786,-0.06298589333891869
0.7,0.5,20,0.7,0.30000000000000004,0.26186925172805786,0.549640953540802,0.04070434346795082,-0.06297175213694572
0.7,0.5,5,0.5,0.5,0.2531319558620453,0.549640953540802,0.0317172147333622,-0.07195888087153435
0.7,0.5,10,0.5,0.5,0.251675546169281,0.549640953540802,0.029410842806100845,-0.0742652527987957
0.7,0.5,20,0.5,0.5,0.25165295600891113,0.549640953540802,0.029359642416238785,-0.07431645318865776
